selected_packet,valid,invalid,avg_degree
77,11,3,1.07
77,11,4,1.01
77,11,5,1.01
77,11,6,1.01
77,11,7,1.0
77,11,8,1.0
77,11,9,1.0
77,11,10,1.0
77,11,11,1.0
77,11,12,1.0
77,11,13,1.0
77,11,14,1.0
77,11,15,1.0
77,11,16,1.0
77,11,17,1.0
77,11,18,1.0
77,11,19,1.0
77,12,0,4.65
77,12,1,1.14
77,12,2,1.04
77,12,3,1.06
77,12,4,1.01
77,12,5,1.02
77,12,6,1.0
77,12,7,1.0
77,12,8,1.0
77,12,9,1.0
77,12,10,1.0
77,12,11,1.0
77,12,12,1.0
77,12,13,1.0
77,12,14,1.0
77,12,15,1.0
77,12,16,1.0
77,12,17,1.0
77,12,18,1.0
77,12,19,1.0
77,13,0,4.75
77,13,1,1.08
77,13,2,1.03
77,13,3,1.02
77,13,4,1.0
77,13,5,1.0
77,13,6,1.0
77,13,7,1.0
77,13,8,1.0
77,13,9,1.0
77,13,10,1.0
77,13,11,1.0
77,13,12,1.0
77,13,13,1.0
77,13,14,1.0
77,13,15,1.0
77,13,16,1.0
77,13,17,1.0
77,13,18,1.0
77,13,19,1.0
77,14,0,4.5
77,14,1,1.04
77,14,2,1.02
77,14,3,1.0
77,14,4,1.01
77,14,5,1.0
77,14,6,1.0
77,14,7,1.0
77,14,8,1.0
77,14,9,1.0
77,14,10,1.0
77,14,11,1.0
77,14,12,1.0
77,14,13,1.0
77,14,14,1.0
77,14,15,1.0
77,14,16,1.0
77,14,17,1.0
77,14,18,1.0
77,14,19,1.0
77,15,0,4.41
77,15,1,1.03
77,15,2,1.02
77,15,3,1.01
77,15,4,1.0
77,15,5,1.0
77,15,6,1.0
77,15,7,1.0
77,15,8,1.0
77,15,9,1.0
77,15,10,1.0
77,15,11,1.0
77,15,12,1.0
77,15,13,1.0
77,15,14,1.0
77,15,15,1.0
77,15,16,1.0
77,15,17,1.0
77,15,18,1.0
77,15,19,1.0
77,16,0,4.49
77,16,1,1.02
77,16,2,1.0
77,16,3,1.0
77,16,4,1.01
77,16,5,1.0
77,16,6,1.0
77,16,7,1.0
77,16,8,1.0
77,16,9,1.0
77,16,10,1.0
77,16,11,1.0
77,16,12,1.0
77,16,13,1.0
77,16,14,1.0
77,16,15,1.0
77,16,16,1.0
77,16,17,1.0
77,16,18,1.0
77,16,19,1.0
77,17,0,4.4
77,17,1,1.04
77,17,2,1.0
77,17,3,1.0
77,17,4,1.0
77,17,5,1.0
77,17,6,1.0
77,17,7,1.0
77,17,8,1.0
77,17,9,1.0
77,17,10,1.0
77,17,11,1.0
77,17,12,1.0
77,17,13,1.0
77,17,14,1.0
77,17,15,1.0
77,17,16,1.0
77,17,17,1.0
77,17,18,1.0
77,17,19,1.0
77,18,0,4.49
77,18,1,1.01
77,18,2,1.0
77,18,3,1.0
77,18,4,1.0
77,18,5,1.0
77,18,6,1.0
77,18,7,1.0
77,18,8,1.0
77,18,9,1.0
77,18,10,1.0
77,18,11,1.0
77,18,12,1.0
77,18,13,1.0
77,18,14,1.0
77,18,15,1.0
77,18,16,1.0
77,18,17,1.0
77,18,18,1.0
77,18,19,1.0
77,19,0,4.31
77,19,1,1.04
77,19,2,1.0
77,19,3,1.0
77,19,4,1.0
77,19,5,1.0
77,19,6,1.0
77,19,7,1.0
77,19,8,1.0
77,19,9,1.0
77,19,10,1.0
77,19,11,1.0
77,19,12,1.0
77,19,13,1.0
77,19,14,1.0
77,19,15,1.0
77,19,16,1.0
77,19,17,1.0
77,19,18,1.0
77,19,19,1.0
78,0,1,81.49
78,0,2,41.49
78,0,3,23.11
78,0,4,12.48
78,0,5,6.61
78,0,6,4.0
78,0,7,2.79
78,0,8,1.83
78,0,9,1.61
78,0,10,1.22
78,0,11,1.16
78,0,12,1.06
78,0,13,1.04
78,0,14,1.02
78,0,15,1.04
78,0,16,1.0
78,0,17,1.0
78,0,18,1.01
78,0,19,1.0
78,1,0,95.04
78,1,1,42.89
78,1,2,22.35
78,1,3,12.86
78,1,4,7.43
78,1,5,4.33
78,1,6,2.8
78,1,7,1.91
78,1,8,1.48
78,1,9,1.34
78,1,10,1.17
78,1,11,1.12
78,1,12,1.07
78,1,13,1.01
78,1,14,1.0
78,1,15,1.05
78,1,16,1.01
78,1,17,1.0
78,1,18,1.0
78,1,19,1.0
78,2,0,50.96
78,2,1,23.45
78,2,2,13.54
78,2,3,7.63
78,2,4,4.4
78,2,5,2.63
78,2,6,2.11
78,2,7,1.47
78,2,8,1.29
78,2,9,1.14
78,2,10,1.07
78,2,11,1.03
78,2,12,1.04
78,2,13,1.02
78,2,14,1.02
78,2,15,1.0
78,2,16,1.0
78,2,17,1.0
78,2,18,1.0
78,2,19,1.01
78,3,0,30.84
78,3,1,14.99
78,3,2,6.89
78,3,3,4.32
78,3,4,2.79
78,3,5,2.04
78,3,6,1.61
78,3,7,1.25
78,3,8,1.13
78,3,9,1.13
78,3,10,1.06
78,3,11,1.04
78,3,12,1.02
78,3,13,1.0
78,3,14,1.01
78,3,15,1.0
78,3,16,1.01
78,3,17,1.0
78,3,18,1.0
78,3,19,1.0
78,4,0,18.56
78,4,1,8.24
78,4,2,4.51
78,4,3,2.91
78,4,4,2.08
78,4,5,1.6
78,4,6,1.28
78,4,7,1.17
78,4,8,1.05
78,4,9,1.1
78,4,10,1.02
78,4,11,1.02
78,4,12,1.01
78,4,13,1.0
78,4,14,1.0
78,4,15,1.0
78,4,16,1.0
78,4,17,1.0
78,4,18,1.0
78,4,19,1.0
78,5,0,12.55
78,5,1,5.33
78,5,2,2.8
78,5,3,1.95
78,5,4,1.57
78,5,5,1.35
78,5,6,1.13
78,5,7,1.08
78,5,8,1.06
78,5,9,1.03
78,5,10,1.03
78,5,11,1.03
78,5,12,1.01
78,5,13,1.01
78,5,14,1.01
78,5,15,1.01
78,5,16,1.0
78,5,17,1.0
78,5,18,1.0
78,5,19,1.0
78,6,0,9.53
78,6,1,3.38
78,6,2,2.32
78,6,3,1.64
78,6,4,1.31
78,6,5,1.13
78,6,6,1.14
78,6,7,1.04
78,6,8,1.04
78,6,9,1.01
78,6,10,1.0
78,6,11,1.02
78,6,12,1.0
78,6,13,1.0
78,6,14,1.0
78,6,15,1.0
78,6,16,1.0
78,6,17,1.0
78,6,18,1.0
78,6,19,1.0
78,7,0,7.48
78,7,1,2.54
78,7,2,1.74
78,7,3,1.39
78,7,4,1.16
78,7,5,1.07
78,7,6,1.05
78,7,7,1.0
78,7,8,1.01
78,7,9,1.0
78,7,10,1.01
78,7,11,1.0
78,7,12,1.0
78,7,13,1.0
78,7,14,1.0
78,7,15,1.0
78,7,16,1.0
78,7,17,1.0
78,7,18,1.0
78,7,19,1.0
78,8,0,6.27
78,8,1,1.9
78,8,2,1.51
78,8,3,1.22
78,8,4,1.07
78,8,5,1.03
78,8,6,1.02
78,8,7,1.01
78,8,8,1.0
78,8,9,1.0
78,8,10,1.01
78,8,11,1.0
78,8,12,1.0
78,8,13,1.0
78,8,14,1.0
78,8,15,1.0
78,8,16,1.0
78,8,17,1.0
78,8,18,1.0
78,8,19,1.0
78,9,0,5.58
78,9,1,1.58
78,9,2,1.2
78,9,3,1.1
78,9,4,1.06
78,9,5,1.03
78,9,6,1.0
78,9,7,1.01
78,9,8,1.0
78,9,9,1.0
78,9,10,1.0
78,9,11,1.0
78,9,12,1.02
78,9,13,1.0
78,9,14,1.0
78,9,15,1.0
78,9,16,1.0
78,9,17,1.0
78,9,18,1.0
78,9,19,1.0
78,10,0,5.29
78,10,1,1.39
78,10,2,1.1
78,10,3,1.05
78,10,4,1.05
78,10,5,1.0
78,10,6,1.0
78,10,7,1.01
78,10,8,1.0
78,10,9,1.0
78,10,10,1.0
78,10,11,1.0
78,10,12,1.0
78,10,13,1.0
78,10,14,1.0
78,10,15,1.0
78,10,16,1.0
78,10,17,1.0
78,10,18,1.0
78,10,19,1.0
78,11,0,4.94
78,11,1,1.17
78,11,2,1.12
78,11,3,1.06
78,11,4,1.07
78,11,5,1.01
78,11,6,1.02
78,11,7,1.0
78,11,8,1.0
78,11,9,1.0
78,11,10,1.0
78,11,11,1.0
78,11,12,1.0
78,11,13,1.0
78,11,14,1.0
78,11,15,1.0
78,11,16,1.0
78,11,17,1.0
78,11,18,1.0
78,11,19,1.0
78,12,0,4.93
78,12,1,1.1
78,12,2,1.02
78,12,3,1.04
78,12,4,1.01
78,12,5,1.0
78,12,6,1.0
78,12,7,1.0
78,12,8,1.0
78,12,9,1.0
78,12,10,1.0
78,12,11,1.0
78,12,12,1.0
78,12,13,1.0
78,12,14,1.0
78,12,15,1.0
78,12,16,1.0
78,12,17,1.0
78,12,18,1.0
78,12,19,1.0
78,13,0,4.58
78,13,1,1.08
78,13,2,1.01
78,13,3,1.06
78,13,4,1.01
78,13,5,1.01
78,13,6,1.0
78,13,7,1.0
78,13,8,1.0
78,13,9,1.0
78,13,10,1.0
78,13,11,1.0
78,13,12,1.0
78,13,13,1.0
78,13,14,1.0
78,13,15,1.0
78,13,16,1.0
78,13,17,1.0
78,13,18,1.0
78,13,19,1.0
78,14,0,4.66
78,14,1,1.03
78,14,2,1.02
78,14,3,1.01
78,14,4,1.0
78,14,5,1.01
78,14,6,1.0
78,14,7,1.0
78,14,8,1.0
78,14,9,1.0
78,14,10,1.0
78,14,11,1.0
78,14,12,1.0
78,14,13,1.0
78,14,14,1.0
78,14,15,1.0
78,14,16,1.0
78,14,17,1.0
78,14,18,1.0
78,14,19,1.0
78,15,0,4.48
78,15,1,1.04
78,15,2,1.01
78,15,3,1.03
78,15,4,1.0
78,15,5,1.01
78,15,6,1.0
78,15,7,1.0
78,15,8,1.0
78,15,9,1.0
78,15,10,1.0
78,15,11,1.0
78,15,12,1.0
78,15,13,1.0
78,15,14,1.0
78,15,15,1.0
78,15,16,1.0
78,15,17,1.0
78,15,18,1.0
78,15,19,1.0
78,16,0,4.42
78,16,1,1.04
78,16,2,1.02
78,16,3,1.0
78,16,4,1.01
78,16,5,1.0
78,16,6,1.0
78,16,7,1.0
78,16,8,1.0
78,16,9,1.0
78,16,10,1.0
78,16,11,1.0
78,16,12,1.0
78,16,13,1.0
78,16,14,1.0
78,16,15,1.0
78,16,16,1.0
78,16,17,1.0
78,16,18,1.0
78,16,19,1.0
78,17,0,4.39
78,17,1,1.04
78,17,2,1.02
78,17,3,1.01
78,17,4,1.0
78,17,5,1.0
78,17,6,1.0
78,17,7,1.0
78,17,8,1.0
78,17,9,1.0
78,17,10,1.0
78,17,11,1.0
78,17,12,1.0
78,17,13,1.0
78,17,14,1.0
78,17,15,1.0
78,17,16,1.0
78,17,17,1.0
78,17,18,1.0
78,17,19,1.0
78,18,0,4.36
78,18,1,1.0
78,18,2,1.0
78,18,3,1.0
78,18,4,1.0
78,18,5,1.0
78,18,6,1.0
78,18,7,1.0
78,18,8,1.0
78,18,9,1.0
78,18,10,1.0
78,18,11,1.0
78,18,12,1.0
78,18,13,1.0
78,18,14,1.0
78,18,15,1.0
78,18,16,1.0
78,18,17,1.0
78,18,18,1.0
78,18,19,1.0
78,19,0,4.26
78,19,1,1.0
78,19,2,1.0
78,19,3,1.0
78,19,4,1.01
78,19,5,1.0
78,19,6,1.0
78,19,7,1.0
78,19,8,1.0
78,19,9,1.0
78,19,10,1.0
78,19,11,1.0
78,19,12,1.0
78,19,13,1.0
78,19,14,1.0
78,19,15,1.0
78,19,16,1.0
78,19,17,1.0
78,19,18,1.0
78,19,19,1.0
79,0,1,82.54
79,0,2,42.56
79,0,3,22.06
79,0,4,12.29
79,0,5,6.8
79,0,6,4.14
79,0,7,2.76
79,0,8,1.77
79,0,9,1.68
79,0,10,1.27
79,0,11,1.15
79,0,12,1.14
79,0,13,1.03
79,0,14,1.02
79,0,15,1.01
79,0,16,1.0
79,0,17,1.02
79,0,18,1.0
79,0,19,1.0
79,1,0,92.66
79,1,1,45.11
79,1,2,24.7
79,1,3,12.22
79,1,4,7.56
79,1,5,4.54
79,1,6,2.74
79,1,7,1.96
79,1,8,1.53
79,1,9,1.2
79,1,10,1.11
79,1,11,1.07
79,1,12,1.1
79,1,13,1.01
79,1,14,1.0
79,1,15,1.01
79,1,16,1.02
79,1,17,1.01
79,1,18,1.0
79,1,19,1.0
79,2,0,53.85
79,2,1,23.75
79,2,2,13.6
79,2,3,7.93
79,2,4,4.23
79,2,5,2.61
79,2,6,2.05
79,2,7,1.58
79,2,8,1.37
79,2,9,1.1
79,2,10,1.1
79,2,11,1.08
79,2,12,1.05
79,2,13,1.03
79,2,14,1.01
79,2,15,1.0
79,2,16,1.0
79,2,17,1.01
79,2,18,1.0
79,2,19,1.0
79,3,0,30.05
79,3,1,14.28
79,3,2,8.13
79,3,3,4.37
79,3,4,2.9
79,3,5,2.1
79,3,6,1.55
79,3,7,1.32
79,3,8,1.21
79,3,9,1.06
79,3,10,1.02
79,3,11,1.05
79,3,12,1.01
79,3,13,1.01
79,3,14,1.02
79,3,15,1.01
79,3,16,1.0
79,3,17,1.01
79,3,18,1.0
79,3,19,1.0
79,4,0,18.39
79,4,1,8.69
79,4,2,4.73
79,4,3,3.04
79,4,4,1.89
79,4,5,1.68
79,4,6,1.41
79,4,7,1.19
79,4,8,1.14
79,4,9,1.06
79,4,10,1.02
79,4,11,1.01
79,4,12,1.0
79,4,13,1.0
79,4,14,1.0
79,4,15,1.01
79,4,16,1.0
79,4,17,1.0
79,4,18,1.0
79,4,19,1.0
79,5,0,13.41
79,5,1,5.15
79,5,2,3.19
79,5,3,2.01
79,5,4,1.55
79,5,5,1.35
79,5,6,1.16
79,5,7,1.1
79,5,8,1.02
79,5,9,1.04
79,5,10,1.01
79,5,11,1.01
79,5,12,1.0
79,5,13,1.0
79,5,14,1.0
79,5,15,1.0
79,5,16,1.01
79,5,17,1.0
79,5,18,1.0
79,5,19,1.0
79,6,0,8.71
79,6,1,3.28
79,6,2,2.24
79,6,3,1.72
79,6,4,1.4
79,6,5,1.23
79,6,6,1.09
79,6,7,1.06
79,6,8,1.01
79,6,9,1.03
79,6,10,1.01
79,6,11,1.0
79,6,12,1.01
79,6,13,1.0
79,6,14,1.0
79,6,15,1.0
79,6,16,1.0
79,6,17,1.0
79,6,18,1.0
79,6,19,1.0
79,7,0,7.66
79,7,1,2.31
79,7,2,1.66
79,7,3,1.31
79,7,4,1.21
79,7,5,1.16
79,7,6,1.05
79,7,7,1.04
79,7,8,1.01
79,7,9,1.01
79,7,10,1.01
79,7,11,1.0
79,7,12,1.0
79,7,13,1.0
79,7,14,1.0
79,7,15,1.0
79,7,16,1.0
79,7,17,1.0
79,7,18,1.0
79,7,19,1.0
79,8,0,6.39
79,8,1,1.62
79,8,2,1.46
79,8,3,1.14
79,8,4,1.15
79,8,5,1.05
79,8,6,1.03
79,8,7,1.02
79,8,8,1.0
79,8,9,1.0
79,8,10,1.0
79,8,11,1.0
79,8,12,1.0
79,8,13,1.0
79,8,14,1.0
79,8,15,1.0
79,8,16,1.0
79,8,17,1.0
79,8,18,1.0
79,8,19,1.0
79,9,0,5.51
79,9,1,1.36
79,9,2,1.14
79,9,3,1.1
79,9,4,1.06
79,9,5,1.06
79,9,6,1.04
79,9,7,1.0
79,9,8,1.02
79,9,9,1.01
79,9,10,1.0
79,9,11,1.0
79,9,12,1.01
79,9,13,1.0
79,9,14,1.0
79,9,15,1.01
79,9,16,1.0
79,9,17,1.0
79,9,18,1.0
79,9,19,1.0
79,10,0,5.2
79,10,1,1.29
79,10,2,1.02
79,10,3,1.11
79,10,4,1.03
79,10,5,1.05
79,10,6,1.01
79,10,7,1.0
79,10,8,1.0
79,10,9,1.0
79,10,10,1.0
79,10,11,1.0
79,10,12,1.0
79,10,13,1.0
79,10,14,1.0
79,10,15,1.0
79,10,16,1.0
79,10,17,1.0
79,10,18,1.0
79,10,19,1.0
79,11,0,4.88
79,11,1,1.16
79,11,2,1.11
79,11,3,1.04
79,11,4,1.02
79,11,5,1.03
79,11,6,1.01
79,11,7,1.0
79,11,8,1.0
79,11,9,1.0
79,11,10,1.0
79,11,11,1.0
79,11,12,1.0
79,11,13,1.0
79,11,14,1.0
79,11,15,1.0
79,11,16,1.0
79,11,17,1.0
79,11,18,1.0
79,11,19,1.0
79,12,0,4.66
79,12,1,1.11
79,12,2,1.05
79,12,3,1.03
79,12,4,1.01
79,12,5,1.0
79,12,6,1.0
79,12,7,1.01
79,12,8,1.01
79,12,9,1.0
79,12,10,1.0
79,12,11,1.0
79,12,12,1.0
79,12,13,1.0
79,12,14,1.0
79,12,15,1.0
79,12,16,1.0
79,12,17,1.0
79,12,18,1.0
79,12,19,1.0
79,13,0,4.64
79,13,1,1.06
79,13,2,1.02
79,13,3,1.0
79,13,4,1.0
79,13,5,1.0
79,13,6,1.01
79,13,7,1.0
79,13,8,1.0
79,13,9,1.0
79,13,10,1.0
79,13,11,1.0
79,13,12,1.0
79,13,13,1.0
79,13,14,1.0
79,13,15,1.0
79,13,16,1.0
79,13,17,1.0
79,13,18,1.0
79,13,19,1.0
79,14,0,4.47
79,14,1,1.07
79,14,2,1.02
79,14,3,1.0
79,14,4,1.0
79,14,5,1.0
79,14,6,1.0
79,14,7,1.01
79,14,8,1.0
79,14,9,1.0
79,14,10,1.0
79,14,11,1.0
79,14,12,1.0
79,14,13,1.0
79,14,14,1.0
79,14,15,1.0
79,14,16,1.0
79,14,17,1.0
79,14,18,1.0
79,14,19,1.0
79,15,0,4.49
79,15,1,1.02
79,15,2,1.0
79,15,3,1.02
79,15,4,1.0
79,15,5,1.0
79,15,6,1.0
79,15,7,1.0
79,15,8,1.0
79,15,9,1.0
79,15,10,1.0
79,15,11,1.0
79,15,12,1.0
79,15,13,1.0
79,15,14,1.0
79,15,15,1.0
79,15,16,1.0
79,15,17,1.0
79,15,18,1.0
79,15,19,1.0
79,16,0,4.44
79,16,1,1.01
79,16,2,1.0
79,16,3,1.0
79,16,4,1.0
79,16,5,1.0
79,16,6,1.0
79,16,7,1.0
79,16,8,1.0
79,16,9,1.0
79,16,10,1.0
79,16,11,1.0
79,16,12,1.0
79,16,13,1.0
79,16,14,1.0
79,16,15,1.0
79,16,16,1.0
79,16,17,1.0
79,16,18,1.0
79,16,19,1.0
79,17,0,4.41
79,17,1,1.04
79,17,2,1.01
79,17,3,1.0
79,17,4,1.01
79,17,5,1.0
79,17,6,1.01
79,17,7,1.0
79,17,8,1.0
79,17,9,1.0
79,17,10,1.0
79,17,11,1.0
79,17,12,1.0
79,17,13,1.0
79,17,14,1.0
79,17,15,1.0
79,17,16,1.0
79,17,17,1.0
79,17,18,1.0
79,17,19,1.0
79,18,0,4.37
79,18,1,1.05
79,18,2,1.01
79,18,3,1.0
79,18,4,1.0
79,18,5,1.0
79,18,6,1.0
79,18,7,1.0
79,18,8,1.0
79,18,9,1.0
79,18,10,1.0
79,18,11,1.0
79,18,12,1.0
79,18,13,1.0
79,18,14,1.0
79,18,15,1.0
79,18,16,1.0
79,18,17,1.0
79,18,18,1.0
79,18,19,1.0
79,19,0,4.4
79,19,1,1.01
79,19,2,1.0
79,19,3,1.0
79,19,4,1.0
79,19,5,1.0
79,19,6,1.0
79,19,7,1.0
79,19,8,1.0
79,19,9,1.0
79,19,10,1.0
79,19,11,1.0
79,19,12,1.0
79,19,13,1.0
79,19,14,1.0
79,19,15,1.0
79,19,16,1.0
79,19,17,1.0
79,19,18,1.0
79,19,19,1.0
80,0,1,83.62
80,0,2,42.26
80,0,3,22.58
80,0,4,12.39
80,0,5,7.43
80,0,6,4.17
80,0,7,2.93
80,0,8,1.9
80,0,9,1.56
80,0,10,1.39
80,0,11,1.16
80,0,12,1.1
80,0,13,1.03
80,0,14,1.05
80,0,15,1.01
80,0,16,1.01
80,0,17,1.0
80,0,18,1.0
80,0,19,1.0
80,1,0,93.07
80,1,1,45.44
80,1,2,23.02
80,1,3,12.54
80,1,4,7.2
80,1,5,3.84
80,1,6,2.55
80,1,7,1.77
80,1,8,1.37
80,1,9,1.32
80,1,10,1.14
80,1,11,1.1
80,1,12,1.06
80,1,13,1.02
80,1,14,1.03
80,1,15,1.05
80,1,16,1.0
80,1,17,1.0
80,1,18,1.0
80,1,19,1.0
80,2,0,51.52
80,2,1,24.56
80,2,2,13.43
80,2,3,7.64
80,2,4,4.13
80,2,5,2.53
80,2,6,2.04
80,2,7,1.45
80,2,8,1.29
80,2,9,1.22
80,2,10,1.08
80,2,11,1.01
80,2,12,1.05
80,2,13,1.01
80,2,14,1.01
80,2,15,1.0
80,2,16,1.03
80,2,17,1.0
80,2,18,1.0
80,2,19,1.0
80,3,0,32.09
80,3,1,13.88
80,3,2,7.52
80,3,3,4.54
80,3,4,2.85
80,3,5,2.19
80,3,6,1.45
80,3,7,1.31
80,3,8,1.19
80,3,9,1.13
80,3,10,1.05
80,3,11,1.03
80,3,12,1.04
80,3,13,1.01
80,3,14,1.01
80,3,15,1.0
80,3,16,1.0
80,3,17,1.01
80,3,18,1.01
80,3,19,1.0
80,4,0,18.57
80,4,1,7.41
80,4,2,4.76
80,4,3,3.4
80,4,4,1.86
80,4,5,1.49
80,4,6,1.24
80,4,7,1.12
80,4,8,1.06
80,4,9,1.04
80,4,10,1.02
80,4,11,1.0
80,4,12,1.0
80,4,13,1.0
80,4,14,1.0
80,4,15,1.0
80,4,16,1.0
80,4,17,1.0
80,4,18,1.0
80,4,19,1.0
80,5,0,13.05
80,5,1,4.87
80,5,2,2.88
80,5,3,2.12
80,5,4,1.6
80,5,5,1.37
80,5,6,1.17
80,5,7,1.1
80,5,8,1.07
80,5,9,1.0
80,5,10,1.02
80,5,11,1.0
80,5,12,1.0
80,5,13,1.0
80,5,14,1.0
80,5,15,1.01
80,5,16,1.0
80,5,17,1.0
80,5,18,1.0
80,5,19,1.0
80,6,0,9.6
80,6,1,2.91
80,6,2,2.07
80,6,3,1.6
80,6,4,1.2
80,6,5,1.14
80,6,6,1.07
80,6,7,1.05
80,6,8,1.02
80,6,9,1.0
80,6,10,1.0
80,6,11,1.01
80,6,12,1.01
80,6,13,1.0
80,6,14,1.0
80,6,15,1.01
80,6,16,1.0
80,6,17,1.0
80,6,18,1.0
80,6,19,1.0
80,7,0,6.95
80,7,1,2.21
80,7,2,1.72
80,7,3,1.27
80,7,4,1.16
80,7,5,1.06
80,7,6,1.06
80,7,7,1.01
80,7,8,1.01
80,7,9,1.0
80,7,10,1.0
80,7,11,1.0
80,7,12,1.0
80,7,13,1.0
80,7,14,1.01
80,7,15,1.0
80,7,16,1.0
80,7,17,1.0
80,7,18,1.0
80,7,19,1.0
80,8,0,6.63
80,8,1,2.0
80,8,2,1.41
80,8,3,1.19
80,8,4,1.08
80,8,5,1.1
80,8,6,1.03
80,8,7,1.0
80,8,8,1.0
80,8,9,1.0
80,8,10,1.0
80,8,11,1.01
80,8,12,1.01
80,8,13,1.0
80,8,14,1.0
80,8,15,1.0
80,8,16,1.0
80,8,17,1.0
80,8,18,1.0
80,8,19,1.0
80,9,0,5.55
80,9,1,1.42
80,9,2,1.25
80,9,3,1.13
80,9,4,1.09
80,9,5,1.05
80,9,6,1.02
80,9,7,1.0
80,9,8,1.01
80,9,9,1.0
80,9,10,1.0
80,9,11,1.0
80,9,12,1.0
80,9,13,1.0
80,9,14,1.0
80,9,15,1.0
80,9,16,1.0
80,9,17,1.0
80,9,18,1.0
80,9,19,1.0
80,10,0,5.37
80,10,1,1.26
80,10,2,1.09
80,10,3,1.06
80,10,4,1.03
80,10,5,1.0
80,10,6,1.03
80,10,7,1.01
80,10,8,1.0
80,10,9,1.0
80,10,10,1.0
80,10,11,1.0
80,10,12,1.0
80,10,13,1.0
80,10,14,1.0
80,10,15,1.0
80,10,16,1.0
80,10,17,1.0
80,10,18,1.0
80,10,19,1.0
80,11,0,4.76
80,11,1,1.14
80,11,2,1.08
80,11,3,1.02
80,11,4,1.03
80,11,5,1.01
80,11,6,1.02
80,11,7,1.0
80,11,8,1.01
80,11,9,1.0
80,11,10,1.0
80,11,11,1.0
80,11,12,1.0
80,11,13,1.0
80,11,14,1.0
80,11,15,1.0
80,11,16,1.0
80,11,17,1.0
80,11,18,1.0
80,11,19,1.0
80,12,0,4.74
80,12,1,1.16
80,12,2,1.05
80,12,3,1.02
80,12,4,1.01
80,12,5,1.03
80,12,6,1.0
80,12,7,1.0
80,12,8,1.01
80,12,9,1.0
80,12,10,1.0
80,12,11,1.0
80,12,12,1.0
80,12,13,1.0
80,12,14,1.0
80,12,15,1.0
80,12,16,1.0
80,12,17,1.0
80,12,18,1.0
80,12,19,1.0
80,13,0,4.69
80,13,1,1.06
80,13,2,1.06
80,13,3,1.01
80,13,4,1.01
80,13,5,1.0
80,13,6,1.01
80,13,7,1.0
80,13,8,1.0
80,13,9,1.0
80,13,10,1.0
80,13,11,1.0
80,13,12,1.0
80,13,13,1.0
80,13,14,1.0
80,13,15,1.0
80,13,16,1.0
80,13,17,1.0
80,13,18,1.0
80,13,19,1.0
80,14,0,4.63
80,14,1,1.06
80,14,2,1.01
80,14,3,1.01
80,14,4,1.0
80,14,5,1.01
80,14,6,1.0
80,14,7,1.0
80,14,8,1.0
80,14,9,1.0
80,14,10,1.0
80,14,11,1.0
80,14,12,1.0
80,14,13,1.0
80,14,14,1.0
80,14,15,1.0
80,14,16,1.0
80,14,17,1.0
80,14,18,1.0
80,14,19,1.0
80,15,0,4.41
80,15,1,1.04
80,15,2,1.02
80,15,3,1.01
80,15,4,1.01
80,15,5,1.0
80,15,6,1.0
80,15,7,1.0
80,15,8,1.0
80,15,9,1.0
80,15,10,1.0
80,15,11,1.0
80,15,12,1.0
80,15,13,1.0
80,15,14,1.0
80,15,15,1.0
80,15,16,1.0
80,15,17,1.0
80,15,18,1.0
80,15,19,1.0
80,16,0,4.47
80,16,1,1.01
80,16,2,1.0
80,16,3,1.0
80,16,4,1.0
80,16,5,1.0
80,16,6,1.0
80,16,7,1.0
80,16,8,1.0
80,16,9,1.0
80,16,10,1.0
80,16,11,1.0
80,16,12,1.0
80,16,13,1.0
80,16,14,1.0
80,16,15,1.0
80,16,16,1.0
80,16,17,1.0
80,16,18,1.0
80,16,19,1.0
80,17,0,4.48
80,17,1,1.03
80,17,2,1.01
80,17,3,1.0
80,17,4,1.01
80,17,5,1.0
80,17,6,1.0
80,17,7,1.0
80,17,8,1.0
80,17,9,1.0
80,17,10,1.0
80,17,11,1.0
80,17,12,1.0
80,17,13,1.0
80,17,14,1.0
80,17,15,1.0
80,17,16,1.0
80,17,17,1.0
80,17,18,1.0
80,17,19,1.0
80,18,0,4.44
80,18,1,1.03
80,18,2,1.01
80,18,3,1.0
80,18,4,1.0
80,18,5,1.0
80,18,6,1.0
80,18,7,1.0
80,18,8,1.0
80,18,9,1.0
80,18,10,1.0
80,18,11,1.0
80,18,12,1.0
80,18,13,1.0
80,18,14,1.0
80,18,15,1.0
80,18,16,1.0
80,18,17,1.0
80,18,18,1.0
80,18,19,1.0
80,19,0,4.39
80,19,1,1.01
80,19,2,1.0
80,19,3,1.01
80,19,4,1.0
80,19,5,1.0
80,19,6,1.0
80,19,7,1.0
80,19,8,1.0
80,19,9,1.0
80,19,10,1.0
80,19,11,1.0
80,19,12,1.0
80,19,13,1.0
80,19,14,1.0
80,19,15,1.0
80,19,16,1.0
80,19,17,1.0
80,19,18,1.0
80,19,19,1.0
81,0,1,83.43
81,0,2,41.4
81,0,3,22.9
81,0,4,12.27
81,0,5,6.62
81,0,6,4.23
81,0,7,2.76
81,0,8,1.91
81,0,9,1.49
81,0,10,1.27
81,0,11,1.16
81,0,12,1.11
81,0,13,1.04
81,0,14,1.05
81,0,15,1.01
81,0,16,1.0
81,0,17,1.0
81,0,18,1.0
81,0,19,1.0
81,1,0,91.26
81,1,1,42.4
81,1,2,24.15
81,1,3,12.31
81,1,4,6.61
